möta	VB	VB|PRS|AKT	VERB
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
inte	AB	AB	ADV
enbart	AB	AB	ADV
i	PP	PP	ADP
antik	NN	NN|UTR|SIN|DEF|GEN	NOUN
värld	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
t.ex.	AB	AB|AN	ADV
i	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
grekisk	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kolonistad	NN	NN|UTR|PLU|DEF|NOM	NOUN
på	PP	PP	ADP
Sicilien	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT
till	PP	PP	ADP
denna	DT	DT|UTR|SIN|DEF	DET
typ	NN	NN|UTR|SIN|IND|NOM	NOUN
kunna	VB	VB|PRS|AKT	AUX
också	AB	AB	ADV
räkna	VB	VB|PRS|SFO	VERB
en	DT	DT|UTR|SIN|DEF	DET
socialistisk	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
stad	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
t.ex.	AB	AB|AN	ADV
Miljutin	NN	NN|UTR|SIN|DEF|NOM	NOUN
i	PP	PP	ADP
Sovjetunionen	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
med	PP	PP	ADP
den	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
konsekvent	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
uppdelning	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
område	NN	NN|NEU|PLU|IND|NOM	NOUN
för	PP	PP	ADP
produktion	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
administration	NN	NN|UTR|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
bostad	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
med	PP	PP	ADP
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
grönområde	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
skilja	VB	VB|PRS|AKT	VERB
industri	NN	NN|UTR|PLU|DEF|NOM	NOUN
från	PP	PP	ADP
bostadsregion	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT
i	PP	PP	ADP
Sverige	PM	PM|NOM	PROPN
möta	VB	VB|PRS|AKT	VERB
du	PN	PN|UTR|SIN|DEF|SUB	PRON
denna	DT	DT|UTR/NEU|PLU|DEF	DET
lägga_an	PC	PC|PRF|UTR/NEU|PLU|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
t.ex.	AB	AB|AN	ADV
Borås	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Kristianstad	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Kalmar	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Karlskrona	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Kiruna	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
i	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
ort	NN	NN|UTR|SIN|IND|NOM	NOUN
som	KN	KN	CCONJ
Domnarvet	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT
handelsstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
;	MID	MID	PUNCT
den	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
ekonomisk	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
liv	NN	NN|NEU|SIN|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
basera	PC	PC|PRF|NEU|SIN|IND|NOM	ADJ
på	PP	PP	ADP
fjärrhandel	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
den	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
central	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
byggnad	NN	NN|UTR|PLU|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
rådhus	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
storföretagare	NN	NN|UTR|PLU|DEF|GEN	NOUN
palatsliknande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
bostad	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT
Amsterdam	PM	PM|GEN	PROPN
centrum	NN	NN|NEU|SIN|IND|NOM	NOUN
vara	VB	VB|PRS|AKT	AUX
i	PP	PP	ADP
vi	PS	PS|UTR/NEU|PLU|DEF	DET
dag	NN	NN|UTR|PLU|IND|NOM	NOUN
en	DT	DT|NEU|SIN|IND	DET
exempel	NN	NN|NEU|SIN|IND|NOM	NOUN
på	PP	PP	ADP
denna	DT	DT|UTR|SIN|DEF	DET
1600-tal	NN	NN|NEU|SIN|DEF|GEN	NOUN
borgerlig	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
patricierstad	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT
industristad	NN	NN|UTR|SIN|DEF|NOM	NOUN
;	MID	MID	PUNCT
ibland	AB	AB	ADV
uppstå	VB	VB|PRT|AKT	VERB
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
med	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
gammal	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
handel	NN	NN|NEU|-|-|SMS	NOUN
eller	KN	KN	CCONJ
kyrkostad	NN	NN|UTR|SIN|IND|NOM	NOUN
som	KN	KN	CCONJ
centrum	NN	NN|NEU|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
ibland	AB	AB	ADV
vara	VB	VB|PRS|AKT	AUX
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
helt	AB	AB|POS	ADV
och	KN	KN	CCONJ
hållen	AB	AB	ADV
en	DT	DT|UTR|SIN|IND	DET
skapelse	NN	NN|UTR|SIN|IND|NOM	NOUN
av	PP	PP	ADP
1800-tal	NN	NN|NEU|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT
universitetsstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
;	MID	MID	PUNCT
i	PP	PP	ADP
någon	DT	DT|UTR/NEU|PLU|IND	DET
fall	NN	NN|NEU|PLU|IND|NOM	NOUN
utgöra	VB	VB|PRS|AKT	VERB
universitet	NN	NN|NEU|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
student	NN	NN|UTR|PLU|DEF|NOM	NOUN
fortfarande	AB	AB	ADV
stad	NN	NN|UTR|SIN|DEF|GEN	NOUN
ekonomisk	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
grundval	NN	NN|NEU|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
i	PP	PP	ADP
annan	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
fall	NN	NN|NEU|PLU|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
en	DT	DT|UTR|SIN|IND	DET
sen	JJ	JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
industristad	NN	NN|UTR|SIN|IND|NOM	NOUN
växa	VB	VB|SUP|AKT	VERB
upp	PL	PL	ADV
kring	PP	PP	ADP
en	DT	DT|UTR|SIN|DEF	DET
liten	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
universitetsort	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
t.ex.	AB	AB|AN	ADV
i	PP	PP	ADP
Lund	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Uppsala	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT
garnisonsstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
;	MID	MID	PUNCT
i	PP	PP	ADP
viss	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
fall	NN	NN|NEU|PLU|IND|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
en	DT	DT|UTR/NEU|PLU|DEF	DET
militär	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
förband	NN	NN|NEU|PLU|DEF|GEN	NOUN
förläggning	NN	NN|UTR|SIN|IND|NOM	NOUN
bli	VB	VB|SUP|AKT	VERB
av	PP	PP	ADP
avgörande	PC	PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
betydelse	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
t.ex.	AB	AB|AN	ADV
i	PP	PP	ADP
Boden	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT
järnvägsstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
;	MID	MID	PUNCT
då	HA	HA	ADV
Nils	PM	PM|NOM	PROPN
Ericsson	PM	PM|NOM	PROPN
planlägga	VB	VB|PRT|AKT	VERB
en	DT	DT|NEU|SIN|DEF	DET
svensk	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
stambanenät	NN	NN|NEU|SIN|DEF|NOM	NOUN
på	PP	PP	ADP
1850-tal	NN	NN|NEU|SIN|DEF|NOM	NOUN
låta	VB	VB|PRT|AKT	VERB
han	PN	PN|UTR|SIN|DEF|SUB	PRON
dra	VB	VB|INF|AKT	VERB
järnväg	NN	NN|UTR|PLU|DEF|NOM	NOUN
genom	PP	PP	ADP
till	PP	PP	ADP
stor	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
del	NN	NN|UTR|SIN|IND|NOM	NOUN
obebyggd	PC	PC|PRF|UTR/NEU|PLU|IND/DEF|NOM	ADJ
trakt	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

södra	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
stambana	NN	NN|UTR|SIN|DEF|NOM	NOUN
passera	VB	VB|PRS|AKT	VERB
således	AB	AB	ADV
varken	KN	KN	CCONJ
genom	PP	PP	ADP
Jönköping	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Växjö	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Kristianstad	PM	PM|NOM	PROPN
eller	KN	KN	CCONJ
Hälsingborg	PM	PM|NOM	PROPN
utan	KN	KN	CCONJ
mitt	AB	AB	ADV
emellan	PP	PP	ADP
denna	DT	DT|UTR/NEU|PLU|DEF	DET
gammal	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

i	PP	PP	ADP
ställe	NN	NN|NEU|SIN|DEF|NOM	NOUN
uppkomma	VB	VB|PRT|AKT	VERB
ny	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
centrum	NN	NN|NEU|PLU|IND|NOM	NOUN
:	MID	MID	PUNCT
Nässjö	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Alvesta	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Hässleholm	PM	PM|NOM	PROPN
,	MID	MID	PUNCT
Eslöv	PM	PM|NOM	PROPN
.	MAD	MAD	PUNCT

arbetsuppgift	NN	NN|UTR|PLU|IND|NOM	NOUN

undersöka	VB	VB|IMP|AKT	VERB
med	PP	PP	ADP
utgångspunkt	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
denna	DT	DT|NEU|SIN|DEF	DET
schema	NN	NN|NEU|SIN|IND|NOM	NOUN
du	PS	PS|UTR|SIN|DEF	DET
egen	JJ	JJ|POS|UTR|SIN|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

till	PP	PP	ADP
vilken	HD	HD|UTR|SIN|IND	DET
typ	NN	NN|UTR|SIN|IND|NOM	NOUN
höra	VB	VB|PRS|AKT	VERB
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
?	MAD	MAD	PUNCT

eller	KN	KN	CCONJ
ha	VB	VB|PRS|AKT	AUX
flera	JJ	JJ|POS|UTR/NEU|PLU|IND|NOM	ADJ
faktor	NN	NN|UTR|PLU|IND|NOM	NOUN
påverka	VB	VB|SUP|AKT	VERB
den	PS	PS|UTR/NEU|SIN/PLU|DEF	DET
utveckling	NN	NN|UTR|SIN|IND|NOM	NOUN
?	MAD	MAD	PUNCT

ha	VB	VB|PRS|AKT	AUX
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
utveckla	VB	VB|SUP|SFO	VERB
från	PP	PP	ADP
en	RG	RG|UTR|SIN|IND|NOM	NUM
typ	NN	NN|UTR|SIN|IND|NOM	NOUN
av	PP	PP	ADP
stad	NN	NN|UTR|SIN|IND|NOM	NOUN
till	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
annan	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
?	MAD	MAD	PUNCT

använda	VB	VB|IMP|AKT	VERB
uppslagsbok	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
olik	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
stadshistoria	NN	NN|UTR|PLU|IND|NOM	NOUN
eller	KN	KN	CCONJ
broschyr	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

stad	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
sån	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
den	PN	PN|UTR|SIN|DEF|SUB/OBJ	PRON
bygga	VB	VB|PRT|SFO	VERB
under	PP	PP	ADP
1800-tal	NN	NN|NEU|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
ha	VB	VB|PRS|AKT	AUX
bli	VB	VB|SUP|AKT	AUX
utsätta	PC	PC|PRF|UTR|SIN|IND|NOM	VERB
för	PP	PP	ADP
mycken	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
kritik	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

då	HA	HA	ADV
Haussmann	PM	PM|NOM	PROPN
och	KN	KN	CCONJ
Napoleon	PM	PM|NOM	PROPN
III	RO	RO|NOM	ADJ
skapa	VB	VB|PRT|AKT	VERB
en	DT	DT|NEU|SIN|DEF	DET
nutida	JJ	JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
Paris	PM	PM|GEN	PROPN
centrum	NN	NN|NEU|SIN|IND|NOM	NOUN
sträva	VB	VB|PRT|AKT	VERB
de	PN	PN|UTR/NEU|PLU|DEF|SUB	PRON
att	IE	IE	PART
skapa	VB	VB|INF|AKT	VERB
intryck	NN	NN|NEU|SIN|IND|NOM	NOUN
av	PP	PP	ADP
monumentalitet	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
genom	PP	PP	ADP
bred	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
gata	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
torg	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
staty	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
kolonn	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
palats	NN	NN|NEU|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
offentlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
byggnad	NN	NN|UTR|PLU|IND|NOM	NOUN
i	PP	PP	ADP
gatuperspektiv	NN	NN|NEU|PLU|DEF|GEN	NOUN
fond	NN	NN|UTR|SIN|IND|NOM	NOUN
.	MAD	MAD	PUNCT

kritiker	NN	NN|UTR|PLU|DEF|NOM	NOUN
ha	VB	VB|PRS|AKT	AUX
mena	VB	VB|SUP|AKT	VERB
att	SN	SN	SCONJ
denna	DT	DT|UTR/NEU|PLU|DEF	DET
stadsdel	NN	NN|UTR|PLU|IND|NOM	NOUN
ge	VB	VB|PRS|AKT	VERB
intryck	NN	NN|NEU|SIN|IND|NOM	NOUN
av	PP	PP	ADP
stel	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
och	KN	KN	CCONJ
formell	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
monumentalitet	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
sakna	VB	VB|PRS|AKT	VERB
en	DT	DT|UTR|SIN|DEF	DET
naturvuxen	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
medeltida	JJ	JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|SIN|DEF|GEN	NOUN
intimitet	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
ha	VB	VB|PRS|AKT	VERB
öppen	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
plats	NN	NN|UTR|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
sakna	VB	VB|PRS|AKT	VERB
annan	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
uppgift	NN	NN|UTR|SIN|IND|NOM	NOUN
än	KN	KN	CCONJ
att	IE	IE	PART
omge	VB	VB|INF|AKT	VERB
en	DT	DT|UTR|SIN|IND	DET
ointressant	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
staty	NN	NN|UTR|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
som	HP	HP|-|-|-	PRON
vara	VB	VB|PRS|AKT	AUX
folktom	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
,	MID	MID	PUNCT
livlös	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
,	MID	MID	PUNCT
ha	VB	VB|PRS|AKT	VERB
hus	NN	NN|NEU|PLU|DEF|NOM	NOUN
gruppera	PC	PC|PRF|UTR/NEU|PLU|IND/DEF|NOM	ADJ
i	PP	PP	ADP
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
,	MID	MID	PUNCT
likformig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kvartersblock	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
utan	PP	PP	ADP
omväxling	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
stadsbild	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

arbetsuppgift	NN	NN|UTR|PLU|IND|NOM	NOUN

ta	VB	VB|IMP|AKT	VERB
själv	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
ställning	NN	NN|UTR|SIN|IND|NOM	NOUN
till	PP	PP	ADP
hur	HA	HA	ADV
en	DT	DT|UTR|SIN|IND	DET
stad	NN	NN|UTR|SIN|IND|GEN	NOUN
central	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
del	NN	NN|UTR|PLU|IND|NOM	NOUN
böra	VB	VB|PRS|AKT	AUX
bebygga	VB	VB|INF|SFO	VERB
.	MAD	MAD	PUNCT

hur	HA	HA	ADV
te	VB	VB|PRS|AKT	VERB
sig	PN	PN|UTR/NEU|SIN/PLU|DEF|OBJ	PRON
en	DT	DT|UTR/NEU|PLU|DEF	DET
öppen	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
plats	NN	NN|UTR|PLU|DEF|NOM	NOUN
i	PP	PP	ADP
du	PS	PS|UTR|SIN|DEF	DET
egen	JJ	JJ|POS|UTR|SIN|IND/DEF|NOM	ADJ
hemstad	NN	NN|UTR|SIN|IND|NOM	NOUN
?	MAD	MAD	PUNCT

ha	VB	VB|PRS|AKT	VERB
de	PN	PN|UTR/NEU|PLU|DEF|SUB	PRON
någon	DT	DT|UTR|SIN|IND	DET
funktion	NN	NN|UTR|SIN|IND|NOM	NOUN
eller	KN	KN	CCONJ
vara	VB	VB|PRS|AKT	AUX
de	PN	PN|UTR/NEU|PLU|DEF|SUB	PRON
enbart	AB	AB	ADV
folktom	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
,	MID	MID	PUNCT
utsparad	PC	PC|PRF|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kvarter	NN	NN|NEU|PLU|IND|NOM	NOUN
,	MID	MID	PUNCT
numera	AB	AB	ADV
eventuell	AB	AB|POS	ADV
parkeringsplats	NN	NN|UTR|PLU|IND|NOM	NOUN
?	MAD	MAD	PUNCT

en	DT	DT|UTR/NEU|PLU|DEF	DET
stor	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
kvartersblock	NN	NN|NEU|PLU|DEF|NOM	NOUN
,	MID	MID	PUNCT
med	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
trist	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
bakgård	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
centrum	NN	NN|NEU|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
vara	VB	VB|PRT|AKT	AUX
en	DT	DT|UTR|SIN|IND	DET
skapelse	NN	NN|UTR|SIN|IND|NOM	NOUN
inte	AB	AB	ADV
bara	AB	AB	ADV
av	PP	PP	ADP
monumentalitetsideal	NN	NN|NEU|SIN|DEF|NOM	NOUN
utan	KN	KN	CCONJ
också	AB	AB	ADV
av	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
hög	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
tomtpris	NN	NN|NEU|PLU|DEF|NOM	NOUN
,	MID	MID	PUNCT
som	HP	HP|-|-|-	PRON
framtvinga	VB	VB|PRT|AKT	VERB
exploatering	NN	NN|UTR|SIN|DEF|NOM	NOUN
och	KN	KN	CCONJ
ge	VB	VB|PRT|AKT	VERB
upphov	NN	NN|NEU|SIN|IND|NOM	NOUN
till	PP	PP	ADP
en	DT	DT|UTR/NEU|PLU|DEF	DET
solfattig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
bakgård	NN	NN|UTR|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

redan	AB	AB	ADV
på	PP	PP	ADP
1890-tal	NN	NN|NEU|SIN|DEF|NOM	NOUN
börja	VB	VB|PRT|AKT	VERB
Wienarkitekt	NN	NN|UTR|SIN|DEF|NOM	NOUN
Otto	PM	PM|NOM	PROPN
Wagner	PM	PM|NOM	PROPN
sträva	VB	VB|INF|AKT	VERB
efter	PP	PP	ADP
att	IE	IE	PART
förvandla	VB	VB|INF|AKT	VERB
kvarter	NN	NN|NEU|PLU|DEF|GEN	NOUN
inre	NN	NN|NEU|SIN|IND|NOM	NOUN
till	PP	PP	ADP
en	DT	DT|UTR|SIN|IND	DET
trädgård	NN	NN|UTR|SIN|IND|NOM	NOUN
med	PP	PP	ADP
grönska	NN	NN|UTR|SIN|IND|NOM	NOUN
och	KN	KN	CCONJ
lekplats	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

undersöka	VB	VB|IMP|AKT	VERB
i	PP	PP	ADP
du	PS	PS|UTR|SIN|DEF	DET
egen	JJ	JJ|POS|UTR|SIN|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
om	SN	SN	SCONJ
du	PN	PN|UTR|SIN|DEF|SUB	PRON
kunna	VB	VB|PRS|AKT	AUX
finna	VB	VB|INF|AKT	VERB
exempel	NN	NN|NEU|PLU|IND|NOM	NOUN
på	PP	PP	ADP
båda	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
denna	DT	DT|UTR/NEU|PLU|DEF	DET
typ	NN	NN|UTR|PLU|IND|NOM	NOUN
av	PP	PP	ADP
kvarter	NN	NN|NEU|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

i	PP	PP	ADP
stadsmiljö	NN	NN|UTR|SIN|DEF|NOM	NOUN
utgöra	VB	VB|PRS|AKT	VERB
park	NN	NN|UTR|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
grönområde	NN	NN|NEU|PLU|IND|NOM	NOUN
en	DT	DT|UTR|SIN|IND	DET
viktig	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
del	NN	NN|UTR|SIN|IND|NOM	NOUN
i	PP	PP	ADP
vi	PS	PS|UTR/NEU|PLU|DEF	DET
dag	NN	NN|UTR|PLU|IND|NOM	NOUN
.	MAD	MAD	PUNCT

medeltid	NN	NN|UTR|SIN|DEF|GEN	NOUN
trång	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
stad	NN	NN|UTR|PLU|IND|NOM	NOUN
ha	VB	VB|PRT|AKT	VERB
emellertid	AB	AB	ADV
ingen	DT	DT|NEU|SIN|IND	DET
rum	NN	NN|NEU|SIN|IND|NOM	NOUN
för	PP	PP	ADP
park	NN	NN|UTR|PLU|IND|NOM	NOUN
innanför	PP	PP	ADP
försvarsmur	NN	NN|UTR|PLU|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

men	KN	KN	CCONJ
natur	NN	NN|UTR|SIN|DEF|NOM	NOUN
ligga	VB	VB|PRT|AKT	VERB
i	PP	PP	ADP
omedelbar	JJ	JJ|POS|UTR|SIN|IND|NOM	ADJ
närhet	NN	NN|UTR|SIN|IND|NOM	NOUN
,	MID	MID	PUNCT
och	KN	KN	CCONJ
stall	NN	NN|NEU|PLU|IND|NOM	NOUN
och	KN	KN	CCONJ
ladugård	NN	NN|UTR|PLU|IND|NOM	NOUN
vara	VB	VB|PRT|AKT	AUX
långt	AB	AB|POS	ADV
in	AB	AB	ADV
på	PP	PP	ADP
1800-tal	NN	NN|NEU|SIN|DEF|NOM	NOUN
vanlig	JJ	JJ|POS|UTR/NEU|PLU|IND/DEF|NOM	ADJ
i	PP	PP	ADP
en	DT	DT|UTR|SIN|DEF	DET
agrar	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
svensk	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
småstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
.	MAD	MAD	PUNCT

när	HA	HA	ADV
hyreshus	NN	NN|NEU|SIN|DEF|NOM	NOUN
under	PP	PP	ADP
industrialism	NN	NN|UTR|SIN|DEF|GEN	NOUN
genombrottsskede	NN	NN|NEU|SIN|IND|NOM	NOUN
bli	VB	VB|PRT|AKT	VERB
en	DT	DT|UTR|SIN|DEF	DET
normal	JJ	JJ|POS|UTR/NEU|SIN|DEF|NOM	ADJ
bostadsform	NN	NN|UTR|SIN|DEF|NOM	NOUN
,	MID	MID	PUNCT
när	HA	HA	ADV
stenstad	NN	NN|UTR|SIN|DEF|NOM	NOUN
växa	VB	VB|PRT|AKT	VERB
ut	AB	AB	ADV
över	PP	PP	ADP
omgivning	NN	NN|UTR|PLU|DEF|NOM	NOUN
,	MID	MID	PUNCT
bli	VB	VB|PRT|AKT	VERB
behov	NN	NN|NEU|SIN|DEF|NOM	NOUN
av	PP	PP	ADP
'	PAD	PAD	PUNCT
lunga	NN	NN|UTR|PLU|IND|NOM	NOUN
'	PAD	PAD	PUNCT
i	PP	PP	ADP
stad	NN	NN|UTR|SIN|DEF|NOM	NOUN
allt	AB	AB	ADV
